#Converted to CSV using handyfeeling.com on Tue May 18 2021 20:01:01 GMT-0500 (Central Daylight Time) 
44377,70
44461,100
44544,70
44627,100
44711,70
44794,100
44878,70
44961,100
45045,70
45128,100
45211,70
45295,100
45378,70
45462,100
45545,70
45628,100
45712,70
45795,100
45879,70
45962,100
46046,70
46129,100
46212,70
46296,100
46379,70
46463,100
46546,70
46629,100
46713,70
46796,100
46880,70
46963,100
47047,70
47130,100
47213,70
47297,100
47380,70
47464,100
47547,70
47630,100
47714,70
47797,100
47881,70
47964,100
48048,70
48131,100
48214,70
48298,100
48381,70
48465,100
48548,70
48631,100
48715,70
48798,100
48882,70
48965,100
49049,70
49132,100
49215,70
49299,100
49382,70
49466,100
49549,70
49632,100
49716,70
49799,100
49883,70
49966,100
50050,70
50133,100
50216,70
50300,100
50383,70
50467,100
50550,70
50633,100
50717,70
50800,100
50884,70
50967,100
51051,70
51134,100
51217,70
51301,100
51384,70
51468,100
51551,70
51634,100
51718,70
51801,100
51885,70
51968,100
52052,70
52135,100
52218,70
52302,100
52385,70
52469,100
52552,70
52635,100
52719,70
52802,100
52886,70
52969,100
53053,70
53136,100
53219,70
53303,100
53386,70
53470,100
53553,70
53636,100
53720,70
53803,100
53887,70
53970,100
54054,70
54137,100
54220,70
54304,100
54387,70
54471,100
54554,70
54637,100
54721,70
54804,100
54888,70
54971,100
55055,70
55138,100
55221,70
55305,100
55388,70
55472,100
55555,70
55638,100
55722,70
55805,100
55889,70
55972,100
56056,70
56139,100
56222,70
56306,100
56389,70
56473,100
56556,70
56639,100
56723,70
56806,100
56890,70
56973,100
57057,70
57140,100
57223,70
57307,100
57390,70
57474,100
57557,70
57640,100
57724,70
57807,100
57891,70
57974,100
58058,70
58141,100
58224,70
58308,100
58391,70
58475,100
58558,70
58641,100
58725,70
58808,100
58892,70
58975,100
59059,70
59142,100
59225,70
59309,100
59392,70
59476,100
59559,70
59642,100
59726,70
59809,100
59893,70
59976,100
60060,0
60627,100
60860,0
61428,100
61661,0
62228,100
62462,0
63029,100
63263,0
63830,100
64064,0
64631,100
64864,0
65432,100
65665,0
66232,100
66466,0
67033,100
67267,0
67834,100
68068,0
68635,100
68868,0
69436,100
69669,0
70236,100
70470,0
71037,100
71271,0
71838,100
72072,0
72639,100
72872,0
73440,100
73673,0
74240,100
74474,0
75041,100
75275,0
75842,100
76076,0
76643,100
76876,0
77444,100
77677,0
78244,100
78478,0
79045,100
79279,0
79846,100
80080,0
80647,100
80880,0
81448,100
81681,0
82248,100
82482,0
83049,100
83283,0
83850,100
84084,0
84651,100
84884,0
85452,100
85685,0
86252,100
86486,0
87053,100
87287,0
87854,100
88088,0
88655,100
88888,0
89456,100
89689,0
90256,100
90490,0
91057,100
91291,0
91858,100
92092,0
92659,100
92892,0
93460,100
93693,0
94260,100
94494,0
95061,100
95295,0
95862,100
96096,0
96663,100
96896,0
97464,100
97697,0
98264,100
98498,0
99065,100
99299,0
99866,100
100100,0
100667,100
100900,0
101468,100
101701,0
102268,100
102502,0
103069,100
103303,0
103870,100
104104,0
104671,100
104904,0
105472,100
105705,0
106272,100
106506,0
107073,100
107307,0
107874,100
108108,0
108675,100
108908,0
109476,100
109709,0
110276,100
110510,0
111077,100
111311,0
111878,100
112112,0
112679,100
112912,0
113480,100
113713,0
114280,100
114514,0
115081,100
115315,0
115882,100
116116,0
116683,100
116916,0
117484,100
117717,0
118284,100
118518,0
119085,100
119319,0
119886,100
120120,0
120687,100
120920,0
121154,100
121721,0
121955,100
122522,0
122756,100
123323,0
123556,100
124124,0
124357,100
124924,0
125158,100
125725,0
125959,100
126526,0
126760,100
127327,0
127560,100
128128,0
128361,100
128928,0
129162,100
129729,0
129963,100
130530,0
130764,100
131331,0
131564,100
132132,0
132365,100
132932,0
133166,100
133733,0
133967,100
134534,0
134768,100
135335,0
135568,100
136136,0
136369,100
136936,0
137170,100
137737,0
137971,100
138538,0
138772,100
139339,0
139572,100
140140,0
140373,100
140940,0
141174,100
141741,0
141975,100
142542,0
142776,100
143343,0
143576,100
144144,0
144377,100
144944,0
145178,100
145745,0
145979,100
146546,0
146780,100
147347,0
147580,100
148148,0
148381,100
148948,0
149182,100
149749,0
149983,100
150550,0
150784,100
151351,0
151584,100
152152,0
152385,100
152952,0
153186,100
153753,0
153987,100
154554,0
154788,100
155355,0
155588,100
156156,0
156389,100
156956,0
157190,100
157757,0
157991,100
158558,0
158792,100
159359,0
159592,100
160160,0
160393,100
160960,0
161194,100
161761,0
161995,100
162562,0
162796,100
163363,0
163596,100
164164,0
164397,100
164964,0
165198,100
165765,0
165999,100
166566,0
166800,100
167367,0
167600,100
168168,0
168401,100
168968,0
169202,100
169769,0
170003,100
170570,0
170804,100
171371,0
171604,100
172172,0
172405,100
172972,0
173206,100
173773,0
174007,100
174574,0
174808,100
175375,0
175608,100
176176,0
176409,100
176976,0
177210,100
177777,0
178011,100
178578,0
178812,100
179379,0
179612,100
180180,0
180330,50
180480,0
180630,50
180780,0
180930,50
181081,0
181231,50
181381,0
181531,50
181681,0
181831,50
181981,0
182132,50
182282,0
182432,50
182582,0
182732,50
182882,0
183033,50
183183,0
183333,50
183483,100
183633,50
183783,100
183933,50
184084,100
184234,50
184384,100
184534,50
184684,100
184834,50
184984,100
185135,50
185285,100
185435,50
185585,100
185735,50
185885,100
186036,50
186186,100
186336,50
186486,100
186619,50
186786,0
186936,50
187087,0
187237,50
187387,0
187537,50
187687,0
187837,50
187987,0
188138,50
188288,0
188438,50
188588,0
188738,50
188888,0
189039,50
189189,0
189339,50
189489,0
189639,50
189789,0
189939,50
190090,100
190240,50
190390,100
190540,50
190690,100
190840,50
190990,100
191141,50
191291,100
191441,50
191591,100
191741,50
191891,100
192042,50
192192,100
192342,50
192492,100
192642,50
192792,100
192942,50
193093,100
193226,50
193393,0
193543,50
193693,0
193843,50
193993,0
194144,50
194294,0
194444,50
194594,0
194744,50
194894,0
195045,50
195195,0
195345,50
195495,0
195645,50
195795,0
195945,50
196096,0
196246,50
196396,0
196546,50
196696,100
196846,50
196996,100
197147,50
197297,100
197447,50
197597,100
197747,50
197897,100
198048,50
198198,100
198348,50
198498,100
198648,50
198798,100
198948,50
199099,100
199249,50
199399,100
199549,50
199699,100
199833,50
199999,0
200150,50
200300,0
200450,50
200600,0
200750,50
200900,0
201051,50
201201,0
201351,50
201501,0
201651,50
201801,0
201951,50
202102,0
202252,50
202402,0
202552,50
202702,0
202852,50
203003,0
203153,50
203303,100
203453,50
203603,100
203753,50
203903,100
204054,50
204204,100
204354,50
204504,100
204654,50
204804,100
204954,50
205105,100
205255,50
205405,100
205555,50
205705,100
205855,50
206006,100
206156,50
206306,100
206439,50
206606,0
206756,50
206906,0
207057,50
207207,0
207357,50
207507,0
207657,50
207807,0
207957,50
208108,0
208258,50
208408,0
208558,50
208708,0
208858,50
209009,0
209159,50
209309,0
209459,50
209609,0
209759,50
209909,100
210060,50
210210,100
210360,50
210510,100
210660,50
210810,100
210960,50
211111,100
211261,50
211411,100
211561,50
211711,100
211861,50
212012,100
212162,50
212312,100
212462,50
212612,100
212762,50
212912,100
213046,50
213213,0
213363,50
213513,0
213663,50
213813,0
213963,50
214114,0
214264,50
214414,0
214564,50
214714,0
214864,50
215015,0
215165,50
215315,0
215465,50
215615,0
215765,50
215915,0
216066,50
216216,0
216366,50
216516,100
216666,50
216816,100
216966,50
217117,100
217267,50
217417,100
217567,50
217717,100
217867,50
218018,100
218168,50
218318,100
218468,50
218618,100
218768,50
218918,100
219069,50
219219,100
219369,50
219519,100
219652,50
219819,0
219969,50
220120,0
220270,50
220420,0
220570,50
220720,0
220870,50
221021,0
221171,50
221321,0
221471,50
221621,0
221771,50
221921,0
222072,50
222222,0
222372,50
222522,0
222672,50
222822,0
222972,50
223123,100
223273,50
223423,100
223573,50
223723,100
223873,50
224024,100
224174,50
224324,100
224474,50
224624,100
224774,50
224924,100
225075,50
225225,100
225375,50
225525,100
225675,50
225825,100
225975,50
226126,100
226259,50
226426,0
226576,50
226726,0
226876,50
227027,0
227177,50
227327,0
227477,50
227627,0
227777,50
227927,0
228078,50
228228,0
228378,50
228528,0
228678,50
228828,0
228978,50
229129,0
229279,50
229429,0
229579,50
229729,100
229879,50
230030,100
230180,50
230330,100
230480,50
230630,100
230780,50
230930,100
231081,50
231231,100
231381,50
231531,100
231681,50
231831,100
231981,50
232132,100
232282,50
232432,100
232582,50
232732,100
232866,50
233033,0
233183,50
233333,0
233483,50
233633,0
233783,50
233933,0
234084,50
234234,0
234384,50
234534,0
234684,50
234834,0
234984,50
235135,0
235285,50
235435,0
235585,50
235735,0
235885,50
236036,0
236186,50
236336,100
236486,50
236636,100
236786,50
236936,100
237087,50
237237,100
237387,50
237537,100
237687,50
237837,100
237987,50
238138,100
238288,50
238438,100
238588,50
238738,100
238888,50
239039,100
239189,50
239339,100
239472,50
239639,0
239789,50
239939,0
240006,20
240323,80
240640,20
240957,80
241274,20
241591,80
241908,20
242225,80
242542,20
242859,80
243176,20
243493,80
243810,20
244127,80
244444,20
244761,80
245078,20
245395,80
245712,20
246029,80
246346,20
246513,80
246680,20
246846,80
247013,20
247180,80
247347,20
247514,80
247681,20
247847,80
248014,20
248181,80
248348,20
248515,80
248682,20
248848,80
249015,20
249182,80
249349,20
249516,80
249683,20
249849,80
250016,20
250183,80
250350,20
250517,80
250684,20
250850,80
251017,20
251184,80
251351,20
251518,80
251685,20
251851,80
252018,20
252185,80
252352,20
252519,80
252686,20
252852,80
253019,20
253336,80
253653,20
253970,80
254287,20
254604,80
254921,20
255238,80
255555,20
255872,80
256189,20
256506,80
256823,20
257140,80
257457,20
257774,80
258091,20
258408,80
258725,20
259042,80
259359,20
259526,80
259693,20
259859,80
260026,20
260193,80
260360,20
260527,80
260694,20
260860,80
261027,20
261194,80
261361,20
261528,80
261695,20
261861,80
262028,20
262195,80
262362,20
262529,80
262696,20
262862,80
263029,20
263196,80
263363,20
263530,80
263697,20
263863,80
264030,20
264197,80
264364,20
264531,80
264698,20
264864,80
265031,20
265198,80
265365,20
265532,80
265699,20
265865,80
266032,20
266349,80
266666,20
266983,80
267300,20
267617,80
267934,20
268251,80
268568,20
268885,80
269202,20
269519,80
269836,20
270153,80
270470,20
270787,80
271104,20
271421,80
271738,20
272055,80
272372,20
272539,80
272706,20
272872,80
273039,20
273206,80
273373,20
273540,80
273707,20
273873,80
274040,20
274207,80
274374,20
274541,80
274708,20
274874,80
275041,20
275208,80
275375,20
275542,80
275709,20
275875,80
276042,20
276209,80
276376,20
276543,80
276710,20
276876,80
277043,20
277210,80
277377,20
277544,80
277711,20
277877,80
278044,20
278211,80
278378,20
278545,80
278712,20
278878,80
279045,20
279362,80
279679,20
279996,80
280313,20
280630,80
280947,20
281264,80
281581,20
281898,80
282215,20
282532,80
282849,20
283166,80
283483,20
283800,80
284117,20
284434,80
284751,20
285068,80
285385,20
285552,80
285719,20
285885,80
286052,20
286219,80
286386,20
286553,80
286720,20
286886,80
287053,20
287220,80
287387,20
287554,80
287721,20
287887,80
288054,20
288221,80
288388,20
288555,80
288722,20
288888,80
289055,20
289222,80
289389,20
289556,80
289723,20
289889,80
290056,20
290223,80
290390,20
290557,80
290724,20
290890,80
291057,20
291224,80
291391,20
291558,80
291725,20
291891,80
292058,20
292375,80
292692,20
293009,80
293326,20
293643,80
293960,20
294277,80
294594,20
294911,80
295228,20
295545,80
295862,20
296179,80
296496,20
296813,80
297130,20
297447,80
297764,20
298064,80
298381,20
298548,80
298715,20
298882,80
299049,20
299215,80
299382,20
299549,80
299716,20
299883,80
300033,0
300383,100
300734,0
301084,100
301434,0
301785,100
302135,0
302485,100
302836,0
303186,100
303536,0
303887,100
304237,0
304587,100
304938,0
305288,100
305638,0
305989,100
306339,0
306690,100
307040,30
307157,70
307273,30
307390,70
307507,30
307624,70
307741,30
307857,70
307974,30
308091,70
308208,30
308324,70
308441,30
308558,70
308675,30
308792,70
308908,30
309025,70
309142,30
309259,70
309376,30
309492,70
309609,30
309726,70
309843,30
309959,70
310076,30
310193,70
310310,30
310427,70
310543,30
310660,70
310777,30
310877,0
311227,100
311578,0
311928,100
312278,0
312629,100
312979,0
313329,100
313680,0
314030,100
314381,0
314731,100
315081,0
315432,100
315782,0
316132,100
316483,0
316833,100
317183,0
317534,100
317884,30
318001,70
318118,30
318234,70
318351,30
318468,70
318585,30
318702,70
318818,30
318935,70
319052,30
319169,70
319285,30
319402,70
319519,30
319636,70
319753,30
319869,70
319986,30
320103,70
320220,30
320337,70
320453,30
320570,70
320687,30
320804,70
320920,30
321037,70
321154,30
321271,70
321388,30
321504,70
321621,30
321721,0
322072,100
322422,0
322772,100
323123,0
323473,100
323823,0
324174,100
324524,0
324874,100
325225,0
325575,100
325925,0
326276,100
326626,0
326976,100
327327,0
327677,100
328028,0
328378,100
328728,30
328845,70
328962,30
329079,70
329195,30
329312,70
329429,30
329546,70
329662,30
329779,70
329896,30
330013,70
330130,30
330246,70
330363,30
330480,70
330597,30
330714,70
330830,30
330947,70
331064,30
331181,70
331297,30
331414,70
331531,30
331648,70
331765,30
331881,70
331998,30
332115,70
332232,30
332349,70
332465,30
332565,0
332916,100
333266,0
333616,100
333967,0
334317,100
334668,0
335018,100
335368,0
335719,100
336069,0
336419,100
336770,0
337120,100
337470,0
337821,100
338171,0
338521,100
338872,0
339222,100
339572,30
339689,70
339806,30
339923,70
340040,30
340156,70
340273,30
340390,70
340507,30
340623,70
340740,30
340857,70
340974,30
341091,70
341207,30
341324,70
341441,30
341558,70
341675,30
341791,70
341908,30
342025,70
342142,30
342258,70
342375,30
342492,70
342609,30
342726,70
342842,30
342959,70
343076,30
343193,70
343309,30
343410,0
343760,100
344110,0
344461,100
344811,0
345161,100
345512,0
345862,100
346212,0
346563,100
346913,0
347263,100
347614,0
347964,100
348314,0
348665,100
349015,0
349366,100
349716,0
350066,100
350417,30
350533,70
350650,30
350767,70
350884,30
351001,70
351117,30
351234,70
351351,30
351468,70
351584,30
351701,70
351818,30
351935,70
352052,30
352168,70
352285,30
352402,70
352519,30
352635,70
352752,30
352869,70
352986,30
353103,70
353219,30
353336,70
353453,30
353570,70
353687,30
353803,70
353920,30
354037,70
354154,30
354254,0
354604,100
354954,0
355305,100
355655,0
356006,100
356356,0
356706,100
357057,0
357407,100
357757,0
358108,100
358458,0
358808,100
359159,0
359509,100
359859,0
360026,0
360143,30
360260,0
360377,30
360493,0
360627,40
360760,0
360894,40
361027,0
361194,50
361361,0
361528,50
361695,0
361861,50
362028,0
362228,60
362429,0
362629,60
362829,0
363063,70
363296,0
363530,70
363763,0
363997,70
364230,0
364514,80
364798,0
365081,80
365365,0
365665,90
365965,0
366266,90
366566,0
366877,100
367189,0
367500,100
367801,0
368112,100
368435,0
368735,90
369035,0
369336,90
369636,0
369919,80
370203,0
370470,80
370770,0
371004,70
371237,0
371471,70
371705,0
371938,70
372172,0
372372,60
372572,0
372772,60
372972,0
373139,50
373306,0
373473,50
373640,0
373807,50
373973,0
374107,40
374240,0
374374,40
374507,0
374624,30
374752,0
374880,30
375008,0
375125,30
375241,0
375358,30
375475,0
375608,40
375742,0
375875,40
376009,0
376176,50
376343,0
376509,50
376676,0
376843,50
377010,0
377210,60
377410,0
377610,60
377811,0
378044,70
378278,0
378511,70
378745,0
378978,70
379212,0
379496,80
379779,0
380063,80
380347,0
380647,90
380947,0
381247,90
381548,0
381859,100
382171,0
382482,100
382782,0
383094,100
383416,0
383717,90
384017,0
384317,90
384617,0
384901,80
385185,0
385452,80
385752,0
385985,70
386219,0
386453,70
386686,0
386920,70
387153,0
387354,60
387554,0
387754,60
387954,0
388121,50
388288,0
388455,50
388621,0
388788,50
388955,0
389089,40
389222,0
389356,40
389489,0
389606,30
389734,0
389862,30
389989,0
390106,30
390223,0
390340,30
390457,0
390590,40
390724,0
390857,40
390990,0
391157,50
391324,0
391491,50
391658,0
391825,50
391991,0
392192,60
392392,0
392592,60
392792,0
393026,70
393259,0
393493,70
393727,0
393960,70
394194,0
394477,80
394761,0
395045,80
395328,0
395628,90
395929,0
396229,90
396529,0
396841,100
397152,0
397464,100
397764,0
398075,100
398398,0
398698,90
398998,0
399299,90
399599,0
399883,80
400166,0
400433,80
400734,0
400967,70
401201,0
401434,70
401668,0
401901,70
402135,0
402335,60
402535,0
402736,60
402936,0
403103,50
403269,0
403436,50
403603,0
403770,50
403937,0
404070,40
404204,0
404337,40
404471,0
404587,30
404715,0
404843,30
404971,0
405088,30
405205,0
405321,30
405438,0
405572,40
405705,0
405839,40
405972,0
406139,50
406306,0
406473,50
406639,0
406806,50
406973,0
407173,60
407374,0
407574,60
407774,0
408008,70
408241,0
408475,70
408708,0
408942,70
409175,0
409459,80
409743,0
410026,80
410310,0
410610,90
410910,0
411211,90
411511,0
411822,100
412134,0
412445,100
412746,0
413057,100
413380,0
413680,90
413980,0
414280,90
414581,0
414864,80
415148,0
415415,80
415715,0
415949,70
416182,0
416416,70
416649,0
416883,70
417117,0
417317,60
417517,0
417717,60
417917,0
418084,50
418251,0
418418,50
418585,0
418752,50
418918,0
419052,40
419185,0
419319,40
419452,0
419569,30
419697,0
419825,30
419953,0
420020,20
420337,80
420653,20
420954,80
421254,20
421538,80
421821,20
422088,80
422355,20
422605,80
422856,20
423089,80
423323,20
423540,80
423757,20
423957,80
424157,20
424341,80
424524,20
424708,80
424891,20
425058,80
425225,20
425392,80
425558,20
425709,80
425859,20
425992,80
426126,20
426276,80
426426,20
426593,80
426760,20
426926,80
427093,20
427277,80
427460,20
427644,80
427827,20
428028,80
428228,20
428445,80
428661,20
428895,80
429129,20
429379,80
429629,20
429896,80
430163,20
430447,80
430730,20
431031,80
431331,20
431648,80
431965,20
432282,80
432599,20
432899,80
433199,20
433483,80
433767,20
434034,80
434300,20
434551,80
434801,20
435035,80
435268,20
435485,80
435702,20
435902,80
436102,20
436286,80
436469,20
436653,80
436836,20
437003,80
437170,20
437337,80
437504,20
437654,80
437804,20
437937,80
438071,20
438221,80
438371,20
438538,80
438705,20
438872,80
439039,20
439222,80
439406,20
439589,80
439773,20
439973,80
440173,20
440390,80
440607,20
440840,80
441074,20
441324,80
441574,20
441841,80
442108,20
442392,80
442676,20
442976,80
443276,20
443593,80
443910,20
444227,80
444544,20
444844,80
445145,20
445428,80
445712,20
445979,80
446246,20
446496,80
446746,20
446980,80
447213,20
447430,80
447647,20
447847,80
448048,20
448231,80
448415,20
448598,80
448782,20
448948,80
449115,20
449282,80
449449,20
449599,80
449749,20
449883,80
450016,20
450166,80
450316,20
450483,80
450650,20
450817,80
450984,20
451167,80
451351,20
451534,80
451718,20
451918,80
452118,20
452335,80
452552,20
452786,80
453019,20
453269,80
453520,20
453787,80
454054,20
454337,80
454621,20
454921,80
455221,20
455538,80
455855,20
456172,80
456489,20
456790,80
457090,20
457374,80
457657,20
457924,80
458191,20
458441,80
458692,20
458925,80
459159,20
459376,80
459592,20
459793,80
459993,20
460176,80
460360,20
460543,80
460727,20
460894,80
461061,20
461227,80
461394,20
461544,80
461695,20
461828,80
461961,20
462112,80
462262,20
462429,80
462595,20
462762,80
462929,20
463113,80
463296,20
463480,80
463663,20
463863,80
464064,20
464280,80
464497,20
464731,80
464964,20
465215,80
465465,20
465732,80
465999,20
466282,80
466566,20
466866,80
467167,20
467484,80
467801,20
468118,80
468435,20
468735,80
469035,20
469319,80
469602,20
469869,80
470136,20
470387,80
470637,20
470870,80
471104,20
471321,80
471538,20
471738,80
471938,20
472122,80
472305,20
472489,80
472672,20
472839,80
473006,20
473173,80
473340,20
473490,80
473640,20
473773,80
473907,20
474057,80
474207,20
474374,80
474541,20
474708,80
474874,20
475058,80
475241,20
475425,80
475608,20
475809,80
476009,20
476226,80
476443,20
476676,80
476910,20
477160,80
477410,20
477677,80
477944,20
478228,80
478511,20
478812,80
479112,20
479429,80
479746,20
